kode_univ,kode_prodi,nama_prodi,jenjang,daya_tampung_2023,peminat_2018,peminat_2019,peminat_2020,peminat_2021,peminat_2022,daya_tampung_2018,daya_tampung_2019,daya_tampung_2020,daya_tampung_2021,daya_tampung_2022
722,722008,PEND. TEK BANGUNAN,Sarjana,12,11,2,0,3,2,30,12,12,12,12
722,722009,PEND. TEK ELEKTRO,Sarjana,24,19,13,19,10,26,30,24,24,24,24
722,722010,PEND. INF./KOM,Sarjana,60,43,21,39,76,44,80,60,60,60,60
722,722011,PEND. TEK MESIN,Sarjana,24,15,3,3,5,8,30,24,24,24,24
722,722012,ILMU GEOGRAFI,Sarjana,12,27,8,16,11,9,15,12,12,12,12
722,722013,ILMU KEOLAHRAGAAN,Sarjana,12,2,1,1,6,2,30,24,24,12,12
722,722017,PENDIDIKAN IPA,Sarjana,18,29,10,14,20,13,30,12,12,18,18
722,722018,ARSITEKTUR,Sarjana,36,39,11,27,29,38,30,24,24,36,36
722,722019,TEKNIK INFORMATIKA,Sarjana,42,163,78,126,160,178,45,48,48,36,36
722,722020,TEKNIK SIPIL,Sarjana,36,81,42,56,70,64,30,24,24,36,36
722,722021,ILMU KESEHATAN MASYARAKAT,Sarjana,48,191,57,117,167,181,50,48,48,48,48
722,722022,TEKNIK MESIN,Sarjana,24,31,6,9,19,28,30,24,24,24,24
722,722023,PEND. KES. KEL,Sarjana,12,20,8,10,11,6,15,12,12,12,12
722,722024,PEND. BAHASA INDONESIA,Sarjana,36,139,51,74,70,61,30,36,36,36,36
722,722025,PEND. BAH INGGRIS,Sarjana,30,187,62,65,70,72,60,48,48,30,30
722,722026,BAH & SASTRA INGGRIS,Sarjana,18,121,44,51,63,57,45,36,36,18,18
722,722027,PEND. BAHASA JEPANG,Sarjana,12,41,23,27,22,22,30,12,12,12,12
722,722028,PEND. BAH. JERMAN,Sarjana,9,15,8,4,11,4,15,12,12,9,9
722,722029,PEND. BAH. PERANCIS,Sarjana,9,6,4,1,6,2,15,12,12,9,9
722,722030,PEND. SENI MUSIK,Sarjana,36,14,13,10,17,10,15,36,36,36,36
722,722031,PEND. SENI RUPA,Sarjana,15,2,4,4,1,8,15,12,12,15,15
722,722032,PPKN,Sarjana,24,48,29,27,30,24,30,24,24,24,24
722,722033,PEND. SEJARAH,Sarjana,24,39,24,17,25,39,30,24,24,24,24
722,722034,PEND GEOGRAFI,Sarjana,21,52,30,25,13,17,30,24,21,21,21
722,722035,ILMU ADM NEGARA,Sarjana,60,176,92,111,122,111,65,60,60,60,60
722,722036,ILMU HUKUM,Sarjana,60,204,77,85,120,124,65,60,60,60,60
722,722037,PEND EKONOMI S1,Sarjana,72,100,30,53,74,59,120,60,72,72,72
722,722038,MANAJEMEN S1,Sarjana,75,435,157,183,282,211,120,72,72,75,75
722,722039,PEND. KEPELATIHAN OR,Sarjana,36,10,9,2,8,8,45,36,36,36,36
722,722040,"PEND. JASMANI, KES. REK",Sarjana,36,22,10,7,11,8,60,48,48,36,36
722,722041,PLS,Sarjana,24,2,0,0,3,1,45,12,12,24,24
722,722042,PLB/P.KH,Sarjana,24,6,2,2,4,4,30,12,12,24,24
722,722043,PSIKOLOGI,Sarjana,48,203,94,128,201,177,45,48,48,48,48
722,722044,PGSD,Sarjana,96,317,153,214,256,253,120,96,96,96,96
722,722046,AKUNTANSI,Sarjana,72,342,100,120,170,110,120,72,72,72,72
722,722047,BIMBINGAN KONSELING,Sarjana,24,35,33,36,26,45,40,12,12,24,24
722,722048,PEND. ANAK USIA DINI,Sarjana,36,24,11,18,19,27,40,24,24,36,36
722,722049,PENDIDIKAN SOSIOLOGI,Sarjana,24,75,54,59,41,61,30,24,24,24,24
722,722051,PENDIDIKAN IPS,Sarjana,12,17,14,10,10,11,15,12,12,12,12
722,722052,ILMU EKONOMI,Sarjana,72,113,35,46,92,87,70,36,36,72,72
731,731001,PEND. BIOLOGI,Sarjana,30,151,68,80,120,132,45,30,45,40,40
731,731002,PEND. MATEMATIKA,Sarjana,30,201,124,130,131,129,45,30,45,40,40
731,731003,PEND. FISIKA,Sarjana,30,104,39,46,53,32,45,30,45,40,40
731,731004,PEND. KIMIA,Sarjana,30,109,57,38,49,30,45,30,45,40,40
731,731005,AGROTEKNOLOGI,Sarjana,90,207,64,125,203,180,165,90,90,120,90
731,731006,KEHUTANAN,Sarjana,80,223,74,59,125,143,180,120,100,150,200
731,731007,AGRIBISNIS,Sarjana,70,473,166,158,268,236,90,60,70,80,70
731,731008,PETERNAKAN,Sarjana,80,179,55,48,91,103,135,70,70,82,70
731,731009,TEKNIK SIPIL,Sarjana,48,451,212,194,327,272,72,60,36,40,28
731,731010,TEKNIK ARSITEKTUR,Sarjana,32,182,93,105,156,138,60,36,20,20,16
731,731011,TEKNIK MESIN,Sarjana,30,114,27,29,61,72,48,36,20,20,16
731,731012,TEKNIK ELEKTRO,Sarjana,24,125,48,41,62,83,39,30,20,20,16
731,731013,FISIKA,Sarjana,20,40,19,17,19,25,21,16,18,10,15
731,731014,MATEMATIKA,Sarjana,15,116,41,45,52,52,21,16,12,10,15
731,731015,KIMIA,Sarjana,17,71,22,19,36,49,30,16,16,15,20
731,731016,BIOLOGI,Sarjana,25,90,29,32,43,79,24,16,16,10,15
731,731017,PEND. DOKTER,Sarjana,30,622,247,365,570,568,50,30,45,30,30
731,731018,KESEHATAN MASYARAKAT,Sarjana,50,576,254,323,573,633,75,60,90,75,50
731,731019,AKUAKULTUR,Sarjana,40,79,22,16,25,60,45,30,30,57,40
731,731020,FARMASI,Sarjana,25,615,239,269,474,507,30,24,20,20,30
731,731021,TEKNIK INFORMATIKA,Sarjana,20,603,235,247,394,357,51,36,20,20,16
731,731022,STATISTIKA,Sarjana,15,171,75,93,108,94,30,20,20,10,15
731,731023,TEKNIK GEOLOGI,Sarjana,24,67,36,28,46,90,24,30,20,25,16
731,731024,PERENCANAAN WILAYAH DAN KOTA,Sarjana,32,200,60,54,84,77,45,36,20,25,16
731,731025,GIZI,Sarjana,22,302,166,166,314,322,15,21,33,26,25
731,731026,TEKNIK GEO FISIKA,Sarjana,15,41,16,22,19,20,21,20,20,10,10
731,731027,AGROTEKNOLOGI (PSDKU MOROWALI),Sarjana,12,15,5,7,1,6,30,12,8,18,12
731,731028,TEKNIK SIPIL (PSDKU MOROWALI),Sarjana,12,28,5,3,6,12,30,12,8,18,12
731,731029,AGROTEKNOLOGI (PSDKU TOUNA),Sarjana,20,4,2,2,6,16,30,10,15,20,30
731,731030,TEKNIK SIPIL (PSDKU TOUNA),Sarjana,10,10,5,2,5,3,30,20,15,20,20
731,731033,PEND. BAHASA INDONESIA,Sarjana,40,214,124,174,206,236,60,40,60,50,50
731,731034,PEND. BAHASA INGGRIS,Sarjana,50,359,168,212,346,282,81,50,75,62,62
731,731035,PEND. PANCASILA DAN KEWARGANEGARAAN,Sarjana,20,53,38,50,54,72,33,20,30,25,25
731,731036,PEND. SEJARAH,Sarjana,20,85,42,47,82,73,36,20,30,25,25
731,731037,BIMBINGAN DAN KONSELING,Sarjana,16,120,47,48,79,154,21,16,24,20,20
731,731038,PEND. GURU SEKOLAH DASAR,Sarjana,50,494,236,469,682,684,105,30,75,62,62
731,731039,PEND. GURU PAUD,Sarjana,20,100,40,62,101,98,36,20,30,30,30
731,731040,ADMINSTRASI NEGARA,Sarjana,60,367,139,260,293,280,66,44,75,60,20
731,731041,SOSIOLOGI,Sarjana,45,129,59,85,133,117,66,42,45,57,20
731,731042,ANTROPOLOGI,Sarjana,30,34,16,26,32,37,66,30,30,42,20
731,731043,ILMU PEMERINTAHAN,Sarjana,60,261,107,194,291,258,66,44,75,60,20
731,731044,ILMU KOMUNIKASI,Sarjana,45,240,101,210,394,386,66,40,60,55,30
731,731045,EKONOMI PEMBANGUNAN,Sarjana,24,126,62,65,105,98,120,40,30,30,40
731,731046,EKONOMI MANAJEMEN,Sarjana,32,996,508,544,882,846,120,60,50,40,60
731,731047,EKONOMI AKUNTANSI,Sarjana,32,820,381,411,610,492,120,40,40,35,50
731,731048,ILMU HUKUM,Sarjana,130,345,157,256,493,461,180,150,180,130,130
731,731049,"PEND. JASMANI, KESEHATAN DAN REKREASI",Sarjana,40,39,11,22,43,37,84,40,60,40,40
731,731050,PEND. GEOGRAFI,Sarjana,20,149,65,62,75,60,36,20,30,30,30
731,731051,MANAJEMEN (PSDKU MOROWALI),Sarjana,24,19,9,10,25,24,30,32,20,36,24
731,731052,MANAJEMEN (PSDKU TOUNA),Sarjana,50,8,1,6,22,42,30,20,45,40,50
741,741001,AGRIBISNIS,Sarjana,50,96,64,43,246,281,42,28,28,28,50
741,741002,KEHUTANAN,Sarjana,24,28,11,7,34,66,36,24,20,20,24
741,741003,KEPERAWATAN,Sarjana,20,55,19,26,185,122,48,32,28,28,40
741,741004,TEKNIK SIPIL,Sarjana,25,87,46,42,184,150,48,57,40,48,25
741,741005,TEKNIK INFORMATIKA,Sarjana,26,181,66,102,284,307,69,57,46,52,26
741,741006,MATEMATIKA,Sarjana,16,31,8,9,37,23,60,40,16,16,16
741,741007,PEND. MATEMATIKA,Sarjana,28,76,47,50,85,77,36,40,20,24,24
741,741008,PEND. BIOLOGI,Sarjana,40,61,26,33,103,107,48,48,28,28,40
741,741009,PEND. FISIKA,Sarjana,24,35,19,10,31,32,30,40,24,24,24
741,741010,PETERNAKAN,Sarjana,30,20,14,15,29,48,36,24,20,20,30
741,741011,BUDIDAYA PERAIRAN,Sarjana,20,16,13,8,32,39,48,32,20,20,30
741,741012,PERIKANAN TANGKAP,Sarjana,20,7,6,4,19,15,24,20,20,20,20
741,741019,MANAJEMEN,Sarjana,56,358,159,186,308,476,72,48,40,40,63
741,741020,AKUNTANSI,Sarjana,49,183,94,103,189,322,63,42,40,40,57
741,741021,ILMU POLITIK,Sarjana,30,67,14,10,38,49,42,20,20,20,30
741,741022,ILMU HUBUNGAN INTERNASIONAL,Sarjana,30,106,39,33,40,59,42,16,20,20,25
741,741023,ILMU HUKUM,Sarjana,30,123,52,59,130,118,45,30,30,30,24
741,741024,PEND. BHS. INGGRIS,Sarjana,38,133,47,45,83,91,66,66,40,40,38
751,751001,AGRIBISNIS,Sarjana,30,291,136,125,136,115,60,25,30,30,30
751,751002,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,Sarjana,24,106,54,54,32,54,60,25,30,24,24
751,751003,PETERNAKAN,Sarjana,75,98,55,52,65,47,100,75,75,75,75
751,751004,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,18,42,8,7,19,12,24,15,18,18,18
751,751005,BUDIDAYA PERAIRAN,Sarjana,18,32,9,14,12,13,24,15,18,18,18
751,751006,MATEMATIKA,Sarjana,18,87,65,58,61,66,24,18,21,18,18
751,751007,FISIKA,Sarjana,18,65,27,16,17,25,24,21,21,21,24
751,751008,KIMIA,Sarjana,24,101,41,39,36,37,48,30,30,30,30
751,751009,BIOLOGI,Sarjana,24,76,51,28,40,47,24,23,24,24,24
751,751010,ILMU KESEHATAN MASYARAKAT,Sarjana,105,492,307,318,459,450,140,105,120,105,105
751,751011,PENDIDIKAN MATEMATIKA,Sarjana,36,251,194,206,165,168,24,20,36,36,36
751,751012,PENDIDIKAN BIOLOGI,Sarjana,30,238,131,114,154,133,24,10,36,36,30
751,751013,PENDIDIKAN FISIKA,Sarjana,30,172,90,72,56,37,72,24,36,30,30
751,751014,PENDIDIKAN KIMIA,Sarjana,30,109,72,67,45,33,24,20,30,24,30
751,751015,TEKNIK SIPIL,Sarjana,42,437,253,262,315,283,24,20,18,24,36
751,751016,TEKNIK ARSITEKTUR,Sarjana,24,213,115,99,158,135,24,24,24,24,24
751,751017,TEKNIK MESIN,Sarjana,24,89,38,30,64,49,24,18,18,18,18
751,751018,TEKNIK ELEKTRO,Sarjana,36,124,64,56,117,87,24,24,30,30,30
751,751019,TEKNIK INFORMATIKA,Sarjana,24,611,315,411,538,614,24,18,24,18,36
751,751020,PENDIDIKAN DOKTER,Sarjana,36,676,410,446,644,751,40,30,30,30,30
751,751021,KEHUTANAN,Sarjana,45,113,64,57,55,62,48,45,48,48,48
751,751022,ILMU DAN TEKNOLOGI PANGAN,Sarjana,24,109,28,46,58,31,100,25,30,24,15
751,751023,FARMASI,Sarjana,90,828,421,488,749,744,80,60,60,90,90
751,751024,AGROBISNIS PERIKANAN,Sarjana,18,82,44,16,33,35,24,18,18,18,18
751,751025,TEKNIK GEOFISIKA,Sarjana,18,50,23,16,13,18,32,15,18,18,12
751,751026,TEKNIK GEOLOGI,Sarjana,24,83,44,32,67,95,40,30,24,30,24
751,751027,ILMU KELAUTAN,Sarjana,18,25,20,9,20,11,24,12,18,18,18
751,751028,ILMU LINGKUNGAN,Sarjana,36,36,18,10,25,31,48,36,36,36,36
751,751029,TEKNIK PERTAMBANGAN,Sarjana,30,337,165,191,381,441,40,30,30,30,24
751,751030,TEKNOLOGI HASIL PERIKANAN,Sarjana,12,34,9,5,6,5,60,21,18,18,18
751,751031,GEOGRAFI,Sarjana,24,20,6,4,13,19,32,15,18,18,12
751,751032,ILMU TANAH,Sarjana,18,35,21,9,19,37,40,12,18,12,15
751,751033,PROTEKSI TANAMAN,Sarjana,18,10,7,6,9,11,40,12,18,12,24
751,751034,PENYULUHAN PERTANIAN,Sarjana,24,102,62,43,37,54,40,12,18,24,24
751,751035,BIOTEKNOLOGI,Sarjana,24,28,17,17,19,20,24,18,24,18,21
751,751036,ILMU KEOLAHRAGAAN,Sarjana,30,51,14,21,34,50,24,12,18,18,30
751,751037,OSEANOGRAFI,Sarjana,18,19,10,5,8,12,24,18,18,18,18
751,751038,PERIKANAN TANGKAP,Sarjana,12,10,4,7,3,2,24,15,18,18,18
751,751039,STATISTIKA,Sarjana,24,86,82,95,116,109,40,18,30,24,24
751,751040,ILMU KOMPUTER,Sarjana,18,141,100,115,184,289,24,18,15,15,18
751,751041,REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,Sarjana,24,14,14,11,17,19,16,18,18,18,18
751,751042,TEKNIK KELAUTAN,Sarjana,30,11,2,4,17,18,16,18,18,18,21
751,751046,EKONOMI PEMBANGUNAN,Sarjana,75,202,126,136,179,244,136,102,90,90,90
751,751047,MANAJEMEN,Sarjana,75,1113,714,745,953,1003,140,102,90,90,90
751,751048,AKUTANSI,Sarjana,60,974,572,537,734,650,100,81,90,90,60
751,751049,ILMU ADMINISTRASI NEGARA,Sarjana,51,491,201,203,205,217,160,75,45,60,54
751,751050,SOSIOLOGI,Sarjana,39,181,118,103,113,130,48,36,36,54,36
751,751051,ANTROPOLOGI SOSIAL,Sarjana,36,39,24,20,32,22,48,42,45,45,30
751,751052,ILMU KOMUNIKASI,Sarjana,51,274,181,214,349,385,48,60,54,60,54
751,751053,ILMU HUKUM,Sarjana,120,488,288,299,455,544,200,180,120,120,120
751,751054,PENDIDIKAN SEJARAH,Sarjana,36,168,103,66,94,92,72,20,36,36,30
751,751055,PENDIDIKAN EKONOMI,Sarjana,36,119,74,63,124,126,24,20,36,36,36
751,751056,PEND. PANCASILA & KEWARGANEGARAAN,Sarjana,30,95,54,56,80,95,24,12,18,24,30
751,751057,"PEND. JASMANI, KESEHATAN DAN REKREASI",Sarjana,18,70,39,47,63,67,24,24,36,45,18
751,751058,"PEND. BAHASA, SASTRA INDO. & DAERAH",Sarjana,36,243,199,122,194,156,48,24,36,39,36
751,751059,PENDIDIKAN BAHASA INGGRIS,Sarjana,36,401,217,151,213,173,48,24,36,39,36
751,751060,PEND. GURU SEKOLAH DASAR (PGSD) S1,Sarjana,45,499,476,640,845,753,48,24,36,36,36
751,751061,PENDIDIKAN ANAK USIA DINI (PG-PAUD),Sarjana,30,165,101,90,141,143,24,12,36,39,30
751,751062,PENDIDIKAN BIMBINGAN DAN KONSELING,Sarjana,30,99,86,64,104,180,24,20,27,24,30
751,751063,ADMINISTRASI BISNIS,Sarjana,51,377,206,233,365,384,120,60,54,60,54
751,751064,ARKEOLOGI,Sarjana,18,18,11,8,20,16,32,36,36,36,20
751,751066,ILMU KESEJAHTERAAN SOSIAL,Sarjana,39,45,27,33,48,44,32,36,36,48,36
751,751067,ILMU SEJARAH,Sarjana,36,19,22,12,32,19,32,36,36,36,30
751,751068,JURNALISTIK,Sarjana,39,118,65,51,51,68,48,45,45,48,36
751,751069,PENDIDIKAN GEOGRAFI,Sarjana,36,299,197,142,143,114,24,20,36,30,30
751,751070,SASTRA INDONESIA,Sarjana,48,50,44,37,52,39,40,42,45,45,45
751,751071,SASTRA INGGRIS,Sarjana,48,227,115,65,147,122,48,42,45,45,45
751,751072,TRADISI LISAN,Sarjana,18,9,6,7,2,2,32,24,27,27,15
751,751073,PSIKOLOGI,Sarjana,30,177,111,93,185,189,24,20,18,24,15
751,751074,ILMU POLITIK,Sarjana,39,62,23,43,45,77,48,45,45,48,36
751,751075,PENDIDIKAN AKUNTANSI,Sarjana,30,96,63,51,63,63,24,20,18,24,30
751,751076,SASTRA PRANCIS,Sarjana,9,7,2,3,3,5,24,15,15,15,15
751,751077,PERPUSTAKAAN DAN ILMU INFORMASI,Sarjana,39,44,26,30,30,45,32,36,36,36,36
752,752001,PENDIDIKAN MATEMATIKA,Sarjana,40,150,113,138,111,94,68,40,71,58,58
752,752002,PENDIDIKAN FISIKA,Sarjana,9,33,39,39,26,18,20,15,35,23,35
752,752003,PENDIDIKAN BIOLOGI,Sarjana,27,98,68,55,61,63,45,27,30,25,33
752,752004,PENDIDIKAN KIMIA,Sarjana,9,47,37,32,20,18,40,24,35,24,35
752,752007,AGROTEKNOLOGI,Sarjana,36,88,40,35,96,79,65,33,25,40,40
752,752008,SISTEM INFORMASI,Sarjana,50,192,126,174,219,242,24,23,50,40,40
752,752009,TEKNIK ELEKTRO,Sarjana,36,54,19,41,37,55,24,20,24,40,45
752,752010,AGRIBISNIS,Sarjana,40,172,58,66,162,109,65,30,25,40,40
752,752011,KESEHATAN MASYARAKAT,Sarjana,60,413,303,287,402,403,80,55,66,75,60
752,752012,MANAJAMEN SUMBERDAYA PERAIRAN,Sarjana,49,46,26,19,33,43,80,50,40,65,68
752,752013,PETERNAKAN,Sarjana,26,45,14,21,34,27,65,33,23,30,40
752,752014,BUDIDAYA PERAIRAN,Sarjana,49,41,9,13,22,29,140,50,40,65,68
752,752015,KEPERAWATAN,Sarjana,45,625,444,407,618,665,40,38,45,45,45
752,752016,TEKNOLOGI HASIL PERIKANAN,Sarjana,49,33,13,12,35,24,80,50,40,65,68
752,752017,TEKNIK SIPIL,Sarjana,25,180,89,122,100,127,40,23,44,35,25
752,752018,TEKNIK ARSITEKTUR,Sarjana,30,80,51,68,58,78,35,19,35,35,25
752,752019,FARMASI,Sarjana,27,550,452,403,457,473,40,35,42,36,24
752,752020,TEKNIK GEOLOGI,Sarjana,30,33,21,36,19,51,16,10,20,30,40
752,752022,PENDIDIKAN TEKNOLOGI INFORMASI,Sarjana,50,134,83,76,85,106,24,20,44,30,30
752,752023,TEKNIK INDUSTRI,Sarjana,30,40,17,24,48,69,24,15,12,20,20
752,752024,ILMU TEKNOLOGI PANGAN,Sarjana,30,52,17,19,41,29,65,30,23,30,40
752,752026,PENDIDIKAN TEKNIK MESIN,Sarjana,30,29,13,9,31,23,20,15,8,20,20
752,752027,KIMIA,Sarjana,22,47,29,26,18,30,40,24,30,24,35
752,752028,BIOLOGI,Sarjana,27,64,41,32,43,47,45,27,30,25,33
752,752029,FISIKA,Sarjana,4,29,18,15,6,13,10,8,30,13,31
752,752030,MATEMATIKA,Sarjana,19,74,38,47,25,27,27,15,27,22,20
752,752031,STATISTIKA,Sarjana,29,61,72,80,66,75,27,16,20,30,30
752,752032,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,18,18,23,15,16,18,20,15,20,20,34
752,752038,PENDIDIKAN SEJARAH,Sarjana,57,65,57,39,50,50,36,30,36,35,25
752,752039,PENDIDIKAN PANCASLA DAN KEWARGANEGARAAN,Sarjana,48,58,42,42,60,36,36,30,36,36,25
752,752040,PENDIDIKAN EKONOMI,Sarjana,97,162,87,94,165,136,100,73,90,75,75
752,752041,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,Sarjana,45,27,15,20,21,24,75,50,60,45,48
752,752042,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,60,247,178,118,177,148,40,38,45,45,50
752,752043,PENDIDIKAN BAHASA INGGRIS,Sarjana,65,351,231,147,177,142,80,38,45,45,50
752,752044,PENDIDIKAN GURU SD,Sarjana,100,609,556,592,717,709,80,50,60,75,85
752,752045,PENDIDIKAN ANAK USIA DINI,Sarjana,40,60,44,39,63,70,75,40,56,56,40
752,752046,PENDIDIKAN SENDRATASIK,Sarjana,20,11,12,11,10,12,15,8,9,9,10
752,752047,BIMBINGAN DAN KONSELING,Sarjana,30,93,55,77,84,101,40,15,70,40,32
752,752048,PENDIDIKAN LUAR SEKOLAH,Sarjana,25,22,5,23,12,5,50,37,35,30,32
752,752049,MANAJEMEN PENDIDIKAN,Sarjana,40,135,120,112,172,109,45,36,60,50,40
752,752050,ILMU HUKUM,Sarjana,103,456,270,315,430,455,120,88,120,140,108
752,752051,AKUNTANSI,Sarjana,60,575,352,300,386,358,100,63,70,58,42
752,752052,MANAJEMEN,Sarjana,74,793,533,404,527,658,100,69,70,70,70
752,752053,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,31,18,8,8,24,15,50,30,40,27,27
752,752054,SOSIOLOGI,Sarjana,48,152,117,84,122,98,37,32,36,35,25
752,752055,ILMU KOMUNIKASI,Sarjana,45,181,157,168,280,242,33,29,36,35,25
752,752056,EKONOMI PEMBANGUNAN,Sarjana,40,98,47,60,54,48,45,29,30,35,45
752,752057,ADMINISTRASI PUBLIK,Sarjana,45,203,135,143,142,211,40,38,56,35,30
753,753001,PENDIDIKAN MATEMATIKA,Sarjana,20,31,26,12,7,12,56,42,45,30,30
753,753002,SISTEM INFORMASI,Sarjana,45,123,49,35,54,67,60,88,35,40,45
753,753003,TEKNIK SIPIL,Sarjana,27,53,17,24,29,14,45,56,32,22,22
753,753004,TEKNIK PERTAMBANGAN,Sarjana,27,115,38,33,61,62,45,56,32,25,25
753,753005,AGRIBISNIS,Sarjana,20,64,26,14,18,17,48,70,40,25,30
753,753006,AGROTEKNOLOGI,Sarjana,12,17,9,6,4,10,48,42,20,20,20
753,753007,PETERNAKAN,Sarjana,10,8,2,1,10,16,48,42,20,20,18
753,753008,ILMU PERIKANAN,Sarjana,18,14,4,5,8,13,48,42,30,20,20
753,753009,PENDIDIKAN BIOLOGI,Sarjana,18,29,8,10,10,12,45,42,45,28,30
753,753010,PENDIDIKAN KIMIA,Sarjana,10,13,6,1,3,6,45,42,23,20,20
753,753011,TEKNOLOGI HASIL PERTANIAN,Sarjana,10,25,5,5,3,8,48,42,18,20,30
753,753012,KIMIA,Sarjana,10,5,3,5,4,1,28,42,20,20,13
753,753013,ILMU KOMPUTER,Sarjana,30,74,54,50,57,77,60,49,35,40,40
753,753020,HUKUM,Sarjana,43,36,21,14,44,34,48,70,50,40,43
753,753021,ADMINISTRASI PUBLIK,Sarjana,35,119,55,27,55,46,65,70,50,40,30
753,753022,PENDIDIKAN BAHASA INDONESIA,Sarjana,30,40,19,12,17,12,45,56,53,40,20
753,753023,PENDIDIKAN BAHASA INGGRIS,Sarjana,30,57,18,19,29,21,45,56,53,30,30
753,753024,PENDIDIKAN GEOGRAFI,Sarjana,27,67,29,18,12,27,45,70,53,30,30
753,753025,AKUNTANSI,Sarjana,23,94,75,40,70,52,60,56,62,40,22
753,753026,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,10,16,9,5,5,13,45,42,23,20,30
753,753027,MANAJEMEN,Sarjana,23,137,75,53,117,109,60,42,23,30,22
753,753028,PENDIDIKAN JASMANI,Sarjana,20,3,2,3,3,9,45,56,50,30,20
753,753029,EKONOMI PEMBANGUNAN,Sarjana,12,18,11,7,12,15,28,42,20,20,20
811,811001,PEND. BIOLOGI,Sarjana,36,90,36,26,52,47,40,16,16,20,24
811,811002,PEND. FISIKA,Sarjana,10,37,19,24,25,16,32,16,16,20,16
811,811003,PEND. MATEMATIKA,Sarjana,27,59,40,35,48,32,40,16,16,20,16
811,811004,PEND. KIMIA,Sarjana,10,41,21,19,20,11,32,16,16,20,16
811,811005,AGRIBISNIS,Sarjana,24,27,11,34,49,39,40,20,20,20,16
811,811006,AGROTEKNOLOGI,Sarjana,12,10,8,12,17,14,32,14,16,32,15
811,811007,TEK. HASIL PERTANIAN,Sarjana,12,8,10,7,13,10,24,20,16,10,8
811,811008,KEHUTANAN,Sarjana,16,30,13,18,44,23,37,24,20,22,20
811,811009,PETERNAKAN,Sarjana,6,4,5,11,7,10,28,12,16,16,8
811,811010,TEKNIK PERKAPALAN,Sarjana,16,17,5,9,15,21,48,20,20,40,20
811,811011,TEKNIK SISTIM PERKAPALAN,Sarjana,14,16,2,1,3,2,40,20,20,40,16
811,811012,TEKNIK  MESIN,Sarjana,32,27,14,23,20,29,68,30,30,80,32
811,811013,TEKNIK INDUSTRI,Sarjana,48,49,25,30,50,41,48,20,20,40,26
811,811014,MAJEMEN SUMB.PERAIRAN,Sarjana,16,8,9,15,15,6,60,20,20,30,24
811,811015,IL. KELAUTAN,Sarjana,20,22,17,23,18,19,48,20,20,20,20
811,811016,BUDIDAYA PERAIRAN,Sarjana,10,5,4,6,2,4,40,16,16,30,12
811,811017,PEMANFAATAN SD PERIKANAN,Sarjana,20,9,5,2,4,16,52,16,16,30,19
811,811018,TEK. HASIL PERIKANAN,Sarjana,20,26,7,16,10,12,60,20,20,30,24
811,811019,AGROBISNIS PERIKANAN,Sarjana,20,29,8,11,17,11,40,24,24,20,24
811,811020,MATEMATIKA,Sarjana,30,55,25,25,37,21,40,20,20,25,20
811,811021,FISIKA,Sarjana,10,32,11,8,13,7,30,20,20,25,12
811,811022,KIMIA,Sarjana,10,39,14,18,11,13,32,20,20,25,12
811,811023,BIOLOGI,Sarjana,24,53,21,27,44,33,48,25,25,37,30
811,811024,PENDIDIKAN DOKTER,Sarjana,45,351,238,290,423,522,40,30,30,45,45
811,811025,PERENCANAAN WILAYAH DAN KOTA,Sarjana,40,101,40,39,40,51,44,20,20,25,40
811,811026,TEKNIK SIPIL,Sarjana,66,216,77,82,104,149,40,20,20,25,40
811,811027,PEMULIAAN TANAMAN,Sarjana,4,5,2,8,3,2,17,8,12,7,6
811,811028,ILMU TANAH,Sarjana,4,6,1,2,6,3,20,10,8,10,4
811,811029,TEKNIK GEOLOGI,Sarjana,12,92,51,60,64,45,6,3,3,7,6
811,811030,STATISTIKA,Sarjana,45,34,20,34,26,47,20,15,15,25,20
811,811031,PETERNAKAN (PSDKU KAB. MBD),Sarjana,5,0,0,0,0,1,20,8,8,10,8
811,811038,IL. HUKUM,Sarjana,165,273,184,190,330,279,240,110,110,137,140
811,811039,IL. ADM. NEGARA,Sarjana,40,57,47,31,52,43,108,40,40,56,40
811,811040,IL. PEMERINTAHAN,Sarjana,40,69,49,43,70,61,100,40,40,56,40
811,811041,SOSIOLOGI,Sarjana,40,77,44,29,65,52,80,30,30,50,40
811,811042,MANAJEMEN,Sarjana,120,264,161,141,302,311,120,30,40,153,100
811,811043,EKONOMI PEMBANGUNAN,Sarjana,76,57,42,34,42,61,120,25,35,152,80
811,811044,AKUNTANSI,Sarjana,120,304,208,177,294,259,140,40,50,153,100
811,811045,PENDIDIKAN SEJARAH,Sarjana,16,37,26,9,37,40,32,16,16,20,16
811,811046,PENDIDIKAN GEOGRAFI,Sarjana,30,72,54,27,36,50,32,16,16,20,16
811,811047,PENDIDIKAN EKONOMI,Sarjana,27,57,25,22,39,31,32,16,16,20,24
